txn_id,user_id,timestamp,amount,currency,merchant,merchant_category,city,country,channel,is_foreign,is_high_amount,velocity_24h,device_fingerprint,ip_country,merchant_risk_score,label_fraud,user_reported_issue
t_user_003_00954,user_003,2025-09-01T03:29:55.749712Z,15.37,USD,PastaHouse,dining,North Alexandraberg,JP,POS,1,0,2,dev_oAE,JP,0.09,0,False
t_user_003_00955,user_003,2025-09-18T05:28:55.749712Z,33.75,USD,SubscriptionSvc,others,Solisburgh,US,POS,0,0,2,dev_oAE,US,0.03,0,False
t_user_003_00956,user_003,2025-10-04T08:33:55.749712Z,17.08,USD,UnknownElectronics,electronics,Antoniotown,US,atm,0,0,1,dev_oAE,US,0.29,0,False
t_user_003_00957,user_003,2025-08-13T16:24:55.749712Z,12.5,USD,TacoTown,dining,South Debrashire,US,online,0,0,6,dev_oAE,US,0.13,1,False
t_user_003_00958,user_003,2025-09-21T11:15:55.749712Z,14.45,USD,InsuranceCo,others,South Nicolefort,US,online,0,0,4,dev_oAE,US,0.08,0,False
t_user_003_00959,user_003,2025-10-02T17:57:55.749712Z,0.44,USD,VeggieStop,groceries,Codytown,US,online,0,0,5,dev_oAE,US,0.07,0,False
t_user_003_00960,user_003,2025-09-27T22:39:55.749712Z,20.07,USD,SubscriptionSvc,others,East Cameronberg,US,atm,0,0,1,dev_oAE,US,0.07,0,False
t_user_003_00961,user_003,2025-10-23T02:11:55.749712Z,10.68,USD,ATM Network,atm,Coleland,US,atm,0,0,6,dev_oAE,US,0.01,0,False
t_user_003_00962,user_003,2025-09-12T05:59:55.749712Z,1.42,USD,ElectroHub,electronics,Bryanhaven,US,POS,0,0,6,dev_oAE,US,0.29,0,False
t_user_003_00963,user_003,2025-08-30T17:27:55.749712Z,59.42,USD,FreshMart,groceries,Amybury,US,POS,0,0,2,dev_oAE,US,0.09,0,False
t_user_003_00964,user_003,2025-09-15T00:19:55.749712Z,0.08,USD,TacoTown,dining,Albertmouth,US,online,0,0,6,dev_oAE,US,0.1,0,False
t_user_003_00965,user_003,2025-10-14T14:55:55.749712Z,2775.84,USD,SubscriptionSvc,others,South Jeffrey,US,POS,0,1,6,dev_oAE,US,0.04,0,False
t_user_003_00966,user_003,2025-09-02T08:57:55.749712Z,3.85,USD,UtilitiesCo,others,Johnsonside,US,atm,0,0,6,dev_oAE,US,0.08,0,False
t_user_003_00967,user_003,2025-09-18T23:08:55.749712Z,50.45,USD,PastaHouse,dining,Webbberg,US,POS,0,0,3,dev_oAE,US,0.12,0,False
t_user_003_00968,user_003,2025-08-16T01:05:55.749712Z,1.61,USD,ElectroHub,electronics,Hansonview,US,POS,0,0,1,dev_oAE,US,0.26,0,False
t_user_003_00969,user_003,2025-09-17T08:37:55.749712Z,16.63,USD,SubscriptionSvc,others,Port Lisatown,US,POS,0,0,5,dev_oAE,US,0.03,0,False
t_user_003_00970,user_003,2025-08-19T11:59:55.749712Z,26.97,USD,FreshMart,groceries,North Christopher,US,atm,0,0,2,dev_oAE,US,0.06,0,False
t_user_003_00971,user_003,2025-11-07T03:04:55.749712Z,44.54,USD,InsuranceCo,others,Melissastad,US,POS,0,0,5,dev_oAE,US,0.07,0,False
t_user_003_00972,user_003,2025-08-29T20:38:55.749712Z,22.07,USD,SubscriptionSvc,others,Port Catherine,US,atm,0,0,1,dev_oAE,US,0.06,0,False
t_user_003_00973,user_003,2025-10-23T20:10:55.749712Z,4.95,USD,SubscriptionSvc,others,New Kevinside,US,online,0,0,3,dev_oAE,US,0.06,0,False
t_user_003_00974,user_003,2025-08-28T09:58:55.749712Z,77.41,USD,UtilitiesCo,others,Morrisonchester,US,online,0,0,1,dev_oAE,US,0.02,0,False
t_user_003_00975,user_003,2025-10-14T08:55:55.749712Z,47.02,USD,UnknownElectronics,electronics,Richardshire,US,atm,0,0,4,dev_oAE,US,0.27,0,False
t_user_003_00976,user_003,2025-08-13T15:57:55.749712Z,27.08,USD,ATM Network,atm,West Richardfort,US,atm,0,0,6,dev_oAE,US,0.07,0,False
t_user_003_00977,user_003,2025-10-24T09:10:55.749712Z,52.58,USD,UtilitiesCo,others,Craigfurt,US,atm,0,0,3,dev_oAE,US,0.04,0,False
t_user_003_00978,user_003,2025-08-22T15:21:55.749712Z,7.82,USD,ATM Network,atm,Ryanfort,US,online,0,0,1,dev_oAE,US,0.02,0,False
t_user_003_00979,user_003,2025-10-06T13:17:55.749712Z,4.0,USD,ATM Network,atm,Robinland,US,POS,0,0,6,dev_oAE,US,0.03,0,False
t_user_003_00980,user_003,2025-11-07T22:45:55.749712Z,34.75,USD,InsuranceCo,others,Port Paul,US,online,0,0,5,dev_oAE,US,0.05,0,False
t_user_003_00981,user_003,2025-08-24T03:04:55.749712Z,3.92,USD,VeggieStop,groceries,South Jacqueline,US,atm,0,0,2,dev_oAE,US,0.05,0,False
t_user_003_00982,user_003,2025-10-25T03:54:55.749712Z,2.99,USD,CornerCafe,groceries,Lake Brian,US,atm,0,0,3,dev_oAE,US,0.09,0,False
t_user_003_00983,user_003,2025-09-15T00:26:55.749712Z,3.64,USD,UtilitiesCo,others,Port Kelly,US,online,0,0,3,dev_oAE,US,0.07,0,False
t_user_003_00984,user_003,2025-09-18T18:24:55.749712Z,25.27,USD,ElectroHub,electronics,Chelseyburgh,US,online,0,0,5,dev_oAE,US,0.25,0,False
t_user_003_00985,user_003,2025-09-19T08:04:55.749712Z,48.11,USD,UnknownElectronics,electronics,Smithville,US,POS,0,0,3,dev_oAE,US,0.27,0,False
t_user_003_00986,user_003,2025-10-30T12:54:55.749712Z,3.08,USD,VeggieStop,groceries,East Patriciabury,US,atm,0,0,6,dev_oAE,US,0.08,0,False
t_user_003_00987,user_003,2025-09-12T04:50:55.749712Z,8.19,USD,InsuranceCo,others,Jamesville,US,atm,0,0,1,dev_oAE,US,0.03,0,False
t_user_003_00988,user_003,2025-10-15T19:43:55.749712Z,13.07,USD,TacoTown,dining,North Kevinberg,US,POS,0,0,1,dev_oAE,US,0.1,0,False
t_user_003_00989,user_003,2025-09-26T01:36:55.749712Z,38.74,USD,InsuranceCo,others,Cunninghamfort,US,atm,0,0,6,dev_oAE,US,0.08,0,False
t_user_003_00990,user_003,2025-09-20T11:27:55.749712Z,8.49,USD,GadgetWorld,electronics,Wangfurt,US,POS,0,0,3,dev_oAE,US,0.26,0,False
t_user_003_00991,user_003,2025-09-26T10:53:55.749712Z,2.24,USD,UtilitiesCo,others,West Anthony,US,online,0,0,3,dev_oAE,US,0.05,1,False
t_user_003_00992,user_003,2025-09-27T11:38:55.749712Z,0.41,USD,SushiSpot,dining,West Jamie,US,online,0,0,3,dev_oAE,US,0.12,0,False
t_user_003_00993,user_003,2025-10-02T09:19:55.749712Z,10.82,USD,SushiSpot,dining,South Joshua,US,online,0,0,1,dev_oAE,US,0.07,1,False
t_user_003_00994,user_003,2025-08-23T20:11:55.749712Z,7.09,USD,CornerCafe,groceries,Port Laura,US,online,0,0,3,dev_oAE,US,0.06,0,False
t_user_003_00995,user_003,2025-11-08T10:21:55.749712Z,12.74,USD,InsuranceCo,others,West Dominique,US,online,0,0,1,dev_oAE,US,0.09,0,False
t_user_003_00996,user_003,2025-09-19T00:25:55.749712Z,55.52,USD,UnknownElectronics,electronics,Henryfort,JP,online,1,0,2,dev_oAE,JP,0.29,0,False
t_user_003_00997,user_003,2025-09-17T00:45:55.749712Z,25.83,USD,GadgetWorld,electronics,Sanchezland,US,atm,0,0,2,dev_oAE,US,0.28,0,False
t_user_003_00998,user_003,2025-08-16T01:40:55.749712Z,34.08,USD,InsuranceCo,others,South Gabriela,US,POS,0,0,1,dev_oAE,US,0.05,0,False
t_user_003_00999,user_003,2025-08-21T01:59:55.749712Z,54.93,USD,CornerCafe,groceries,Port Cody,US,POS,0,0,3,dev_oAE,US,0.05,0,False
t_user_004_00000,user_004,2025-10-03T00:26:55.774562Z,24.69,USD,SubscriptionSvc,others,Dennisville,US,POS,0,0,3,dev_yYh,US,0.03,0,False
t_user_004_00001,user_004,2025-10-07T07:01:55.774562Z,19.75,USD,SushiSpot,dining,New Donald,US,atm,0,0,2,dev_yYh,US,0.08,0,False
t_user_004_00002,user_004,2025-10-24T18:48:55.774562Z,13.94,USD,ElectroHub,electronics,Phillipschester,US,POS,0,0,5,dev_yYh,US,0.25,0,False
t_user_004_00003,user_004,2025-10-31T20:58:55.774562Z,36.58,USD,TacoTown,dining,Taylorstad,US,atm,0,0,2,dev_yYh,US,0.09,0,False
t_user_004_00004,user_004,2025-10-23T00:26:55.774562Z,29.96,USD,FreshMart,groceries,Jeffreybury,US,atm,0,0,2,dev_yYh,US,0.1,0,False
t_user_004_00005,user_004,2025-08-14T12:31:55.774562Z,16.17,USD,VeggieStop,groceries,Lake Tracyville,US,POS,0,0,2,dev_yYh,US,0.08,0,False
t_user_004_00006,user_004,2025-08-16T02:20:55.774562Z,2.26,USD,TacoTown,dining,East Robert,US,POS,0,0,6,dev_yYh,US,0.1,0,False
t_user_004_00007,user_004,2025-09-15T11:35:55.774562Z,10.0,USD,ATM Network,atm,Meyersside,US,atm,0,0,5,dev_yYh,US,0.07,0,False
t_user_004_00008,user_004,2025-08-27T20:01:55.774562Z,4.86,USD,CornerCafe,groceries,Lake Nathan,US,POS,0,0,1,dev_yYh,US,0.1,0,False
t_user_004_00009,user_004,2025-09-18T04:53:55.774562Z,11.16,USD,InsuranceCo,others,South Mariestad,US,POS,0,0,5,dev_yYh,US,0.05,0,False
t_user_004_00010,user_004,2025-10-03T07:04:55.774562Z,15.38,USD,FreshMart,groceries,Michaelport,US,POS,0,0,3,dev_yYh,US,0.03,0,False
t_user_004_00011,user_004,2025-10-09T08:27:55.774562Z,39.88,USD,PastaHouse,dining,Lake Alan,US,POS,0,0,5,dev_yYh,US,0.11,0,False
t_user_004_00012,user_004,2025-10-04T21:12:55.774562Z,12.34,USD,UtilitiesCo,others,North Loganborough,US,POS,0,0,4,dev_yYh,US,0.03,0,False
t_user_004_00013,user_004,2025-10-22T01:09:55.774562Z,11.2,USD,UtilitiesCo,others,Lake Markview,US,online,0,0,1,dev_yYh,US,0.06,0,False
t_user_004_00014,user_004,2025-08-20T04:52:55.774562Z,11.34,USD,FreshMart,groceries,North Karen,US,online,0,0,3,dev_yYh,US,0.06,0,False
t_user_004_00015,user_004,2025-10-02T16:50:55.774562Z,0.53,USD,ATM Network,atm,Cooleychester,US,online,0,0,5,dev_yYh,US,0.04,0,False
t_user_004_00016,user_004,2025-08-18T22:51:55.774562Z,50.35,USD,TacoTown,dining,West Michelleland,US,atm,0,0,3,dev_yYh,US,0.11,0,False
t_user_004_00017,user_004,2025-09-09T22:56:55.774562Z,42.6,USD,SubscriptionSvc,others,Kellyhaven,US,atm,0,0,2,dev_yYh,US,0.08,0,False
t_user_004_00018,user_004,2025-09-25T08:15:55.774562Z,48.08,USD,ATM Network,atm,Robinsonshire,US,atm,0,0,3,dev_yYh,US,0.06,0,False
t_user_004_00019,user_004,2025-08-15T12:08:55.774562Z,12.67,USD,TacoTown,dining,Margaretview,US,online,0,0,3,dev_yYh,US,0.09,0,False
t_user_004_00020,user_004,2025-09-01T10:42:55.774562Z,31.59,USD,SkylinesTravel,travel,Salastown,US,POS,0,0,1,dev_yYh,US,0.16,0,False
t_user_004_00021,user_004,2025-09-24T23:36:55.774562Z,30.72,USD,ATM Network,atm,New Stephen,US,atm,0,0,1,dev_yYh,US,0.0,0,False
t_user_004_00022,user_004,2025-10-31T22:27:55.774562Z,12.55,USD,UnknownElectronics,electronics,Pughport,US,atm,0,0,3,dev_yYh,US,0.3,0,False
t_user_004_00023,user_004,2025-09-01T02:10:55.774562Z,10.53,USD,SkylinesTravel,travel,Jenniferfort,US,online,0,0,3,dev_yYh,US,0.13,0,False
t_user_004_00024,user_004,2025-08-23T10:45:55.774562Z,11.62,USD,UtilitiesCo,others,Lake Felicia,US,POS,0,0,5,dev_yYh,US,0.08,0,False
t_user_004_00025,user_004,2025-09-17T10:26:55.774562Z,130.52,USD,InsuranceCo,others,Timothyhaven,US,atm,0,0,3,dev_yYh,US,0.09,0,False
t_user_004_00026,user_004,2025-09-21T12:43:55.774562Z,7.86,USD,ElectroHub,electronics,Lake Tabitha,US,POS,0,0,4,dev_yYh,US,0.25,0,False
t_user_004_00027,user_004,2025-10-27T04:28:55.774562Z,1.22,USD,InsuranceCo,others,Michaelbury,US,POS,0,0,3,dev_yYh,US,0.09,0,False
t_user_004_00028,user_004,2025-10-22T20:49:55.774562Z,0.58,USD,CornerCafe,groceries,Reedshire,US,online,0,0,4,dev_yYh,US,0.08,0,False
t_user_004_00029,user_004,2025-11-05T19:33:55.774562Z,18.28,USD,TacoTown,dining,Port Jessicaside,US,online,0,0,5,dev_yYh,US,0.06,0,False
t_user_004_00030,user_004,2025-10-05T14:06:55.774562Z,37.81,USD,SushiSpot,dining,Butlerbury,US,atm,0,0,3,dev_yYh,US,0.1,0,False
t_user_004_00031,user_004,2025-11-07T16:54:55.774562Z,522.22,USD,SushiSpot,dining,Jennifershire,US,online,0,0,5,dev_yYh,US,0.09,0,False
t_user_004_00032,user_004,2025-10-26T18:07:55.774562Z,14.08,USD,ElectroHub,electronics,Huntchester,US,online,0,0,5,dev_yYh,US,0.26,0,False
t_user_004_00033,user_004,2025-11-04T04:22:55.774562Z,30.84,USD,GadgetWorld,electronics,West Brentbury,US,POS,0,0,6,dev_yYh,US,0.25,0,False
t_user_004_00034,user_004,2025-10-11T13:50:55.774562Z,42.29,USD,SushiSpot,dining,Amymouth,US,atm,0,0,5,dev_yYh,US,0.07,0,False
t_user_004_00035,user_004,2025-08-30T08:20:55.774562Z,16.52,USD,InsuranceCo,others,East Ericfort,US,POS,0,0,2,dev_yYh,US,0.05,0,False
t_user_004_00036,user_004,2025-10-13T21:46:55.774562Z,50.56,USD,InsuranceCo,others,Port Anthony,US,POS,0,0,1,dev_yYh,US,0.05,0,False
t_user_004_00037,user_004,2025-10-14T08:22:55.774562Z,56.96,USD,UnknownElectronics,electronics,Davidhaven,US,online,0,0,2,dev_yYh,US,0.3,0,False
t_user_004_00038,user_004,2025-08-24T10:56:55.774562Z,5.97,USD,UnknownElectronics,electronics,East Donald,US,POS,0,0,5,dev_yYh,US,0.28,0,False
t_user_004_00039,user_004,2025-09-04T20:26:55.774562Z,60.18,USD,VeggieStop,groceries,Cynthiafort,US,POS,0,0,5,dev_yYh,US,0.08,0,False
t_user_004_00040,user_004,2025-10-05T11:39:55.774562Z,9.53,USD,CornerCafe,groceries,East Rachel,US,online,0,0,2,dev_yYh,US,0.06,0,False
t_user_004_00041,user_004,2025-08-20T04:41:55.774562Z,1.4,USD,UtilitiesCo,others,Alyssabury,US,atm,0,0,4,dev_yYh,US,0.09,0,False
t_user_004_00042,user_004,2025-11-05T02:39:55.774562Z,15.87,USD,ATM Network,atm,Nortonberg,US,online,0,0,2,dev_yYh,US,0.05,0,False
t_user_004_00043,user_004,2025-09-28T06:10:55.774562Z,0.82,USD,ElectroHub,electronics,Port Taylormouth,US,online,0,0,4,dev_yYh,US,0.25,0,False
t_user_004_00044,user_004,2025-10-21T21:43:55.774562Z,4.66,USD,VeggieStop,groceries,Sueport,US,online,0,0,4,dev_yYh,US,0.08,0,False
t_user_004_00045,user_004,2025-10-29T16:30:55.774562Z,2.81,USD,FreshMart,groceries,Bentleyton,US,online,0,0,5,dev_yYh,US,0.04,0,False
t_user_004_00046,user_004,2025-08-29T20:20:55.774562Z,19.68,USD,FreshMart,groceries,Billystad,JP,online,1,0,2,dev_yYh,JP,0.09,1,False
t_user_004_00047,user_004,2025-09-26T23:49:55.774562Z,33.76,USD,UtilitiesCo,others,New Cody,US,online,0,0,2,dev_yYh,US,0.07,0,False
t_user_004_00048,user_004,2025-08-27T22:44:55.774562Z,41.67,USD,InsuranceCo,others,Petersontown,US,online,0,0,4,dev_yYh,US,0.08,0,False
t_user_004_00049,user_004,2025-09-16T09:17:55.774562Z,18.21,USD,InsuranceCo,others,Tannerside,US,online,0,0,2,dev_yYh,US,0.04,0,False
t_user_004_00050,user_004,2025-08-24T00:19:55.774562Z,11.64,USD,PastaHouse,dining,South Ericport,US,online,0,0,2,dev_yYh,US,0.11,0,False
t_user_004_00051,user_004,2025-10-20T07:49:55.774562Z,7.51,USD,UtilitiesCo,others,South Dakotachester,US,POS,0,0,2,dev_yYh,US,0.08,0,False
t_user_004_00052,user_004,2025-10-19T11:55:55.774562Z,8.7,USD,PastaHouse,dining,Port Jason,US,atm,0,0,2,dev_yYh,US,0.11,0,False
t_user_004_00053,user_004,2025-10-16T21:01:55.774562Z,45.21,USD,FreshMart,groceries,East Jordan,US,atm,0,0,1,dev_yYh,US,0.05,0,False
t_user_004_00054,user_004,2025-10-27T15:52:55.774562Z,3.33,USD,TacoTown,dining,Matthewville,US,atm,0,0,6,dev_yYh,US,0.11,0,False
t_user_004_00055,user_004,2025-10-21T07:02:55.774562Z,0.07,USD,FreshMart,groceries,Martinport,US,atm,0,0,1,dev_yYh,US,0.06,0,False
t_user_004_00056,user_004,2025-09-12T17:10:55.774562Z,13.46,USD,VeggieStop,groceries,Lake Barryborough,US,atm,0,0,4,dev_yYh,US,0.08,0,False
t_user_004_00057,user_004,2025-09-03T10:38:55.774562Z,10.33,USD,VeggieStop,groceries,Port Amanda,US,POS,0,0,6,dev_yYh,US,0.06,0,False
t_user_004_00058,user_004,2025-08-31T10:52:55.774562Z,14.44,USD,InsuranceCo,others,East Jennifer,US,POS,0,0,4,dev_yYh,US,0.07,0,False
t_user_004_00059,user_004,2025-09-14T18:48:55.774562Z,3.66,USD,ATM Network,atm,New Jamesland,US,atm,0,0,5,dev_yYh,US,0.01,0,False
t_user_004_00060,user_004,2025-09-30T10:01:55.774562Z,8.32,USD,UtilitiesCo,others,Buckmouth,US,online,0,0,1,dev_yYh,US,0.07,0,False
t_user_004_00061,user_004,2025-09-13T07:32:55.774562Z,5.06,USD,CornerCafe,groceries,West Michellebury,US,POS,0,0,2,dev_yYh,US,0.04,0,False
t_user_004_00062,user_004,2025-09-13T00:34:55.774562Z,3482.72,USD,SubscriptionSvc,others,Bradleychester,US,POS,0,1,2,dev_yYh,US,0.09,0,False
t_user_004_00063,user_004,2025-10-26T15:35:55.774562Z,5.97,USD,ATM Network,atm,Rioston,US,atm,0,0,3,dev_yYh,US,0.06,0,False
t_user_004_00064,user_004,2025-08-11T09:54:55.774562Z,0.58,USD,FreshMart,groceries,Lake Johnbury,US,POS,0,0,1,dev_yYh,US,0.07,0,False
t_user_004_00065,user_004,2025-08-15T10:31:55.774562Z,35.42,USD,ElectroHub,electronics,West Matthew,US,atm,0,0,3,dev_yYh,US,0.26,0,False
t_user_004_00066,user_004,2025-09-16T09:19:55.774562Z,8.1,USD,FreshMart,groceries,North Timothy,US,POS,0,0,5,dev_yYh,US,0.08,0,False
t_user_004_00067,user_004,2025-10-24T00:26:55.774562Z,34.15,USD,VeggieStop,groceries,Medinashire,US,atm,0,0,3,dev_yYh,US,0.03,0,False
t_user_004_00068,user_004,2025-08-20T03:20:55.774562Z,2987.42,USD,FreshMart,groceries,Port Jeffrey,JP,online,1,0,1,dev_yYh,JP,0.07,0,False
t_user_004_00069,user_004,2025-11-05T03:58:55.774562Z,2.69,USD,VeggieStop,groceries,Wesleyville,US,POS,0,0,4,dev_yYh,US,0.05,0,False
t_user_004_00070,user_004,2025-09-13T05:43:55.774562Z,9.5,USD,SubscriptionSvc,others,West Sarah,US,online,0,0,4,dev_yYh,US,0.02,0,False
t_user_004_00071,user_004,2025-09-21T12:35:55.774562Z,9.81,USD,UtilitiesCo,others,Jonathanville,US,online,0,0,6,dev_yYh,US,0.03,0,False
t_user_004_00072,user_004,2025-11-08T11:21:55.774562Z,2.3,USD,UtilitiesCo,others,Carrollside,US,online,0,0,2,dev_yYh,US,0.08,0,False
t_user_004_00073,user_004,2025-08-27T05:27:55.774562Z,3.71,USD,TacoTown,dining,North Paigebury,US,POS,0,0,1,dev_yYh,US,0.11,0,False
t_user_004_00074,user_004,2025-09-09T23:26:55.774562Z,14.5,USD,CornerCafe,groceries,New Bob,US,POS,0,0,6,dev_yYh,US,0.1,0,False
t_user_004_00075,user_004,2025-10-02T03:58:55.774562Z,0.82,USD,UtilitiesCo,others,Westview,US,atm,0,0,6,dev_yYh,US,0.07,0,False
t_user_004_00076,user_004,2025-10-02T15:04:55.774562Z,27.94,USD,CornerCafe,groceries,Lake Patriciamouth,US,online,0,0,6,dev_yYh,US,0.07,0,False
t_user_004_00077,user_004,2025-08-11T23:45:55.774562Z,3.54,USD,InsuranceCo,others,South Rebeccashire,US,online,0,0,3,dev_yYh,US,0.06,0,False
t_user_004_00078,user_004,2025-09-10T08:34:55.774562Z,7.82,USD,FreshMart,groceries,Davidport,US,online,0,0,6,dev_yYh,US,0.08,0,False
t_user_004_00079,user_004,2025-08-17T23:11:55.774562Z,92.08,USD,SushiSpot,dining,Weaverbury,US,atm,0,0,4,dev_yYh,US,0.08,0,False
t_user_004_00080,user_004,2025-10-07T13:31:55.774562Z,46.74,USD,UtilitiesCo,others,Jonathanland,US,POS,0,0,4,dev_yYh,US,0.07,0,False
t_user_004_00081,user_004,2025-09-10T02:52:55.774562Z,2.98,USD,PastaHouse,dining,East Amy,US,POS,0,0,1,dev_yYh,US,0.11,0,False
t_user_004_00082,user_004,2025-09-16T19:51:55.774562Z,2.51,USD,UtilitiesCo,others,South Angela,US,online,0,0,3,dev_yYh,US,0.08,0,False
t_user_004_00083,user_004,2025-09-24T01:06:55.774562Z,952.6,USD,PastaHouse,dining,Thomasfurt,US,online,0,0,6,dev_yYh,US,0.07,0,False
t_user_004_00084,user_004,2025-09-15T19:16:55.774562Z,6.07,USD,PastaHouse,dining,Lake Nathanberg,US,atm,0,0,2,dev_yYh,US,0.07,0,False
t_user_004_00085,user_004,2025-09-21T16:28:55.774562Z,8.31,USD,VeggieStop,groceries,Victorfurt,US,POS,0,0,1,dev_yYh,US,0.04,0,False
t_user_004_00086,user_004,2025-09-02T15:16:55.774562Z,16.35,USD,SkylinesTravel,travel,New Amanda,US,online,0,0,2,dev_yYh,US,0.2,0,False
t_user_004_00087,user_004,2025-10-30T11:57:55.774562Z,2.81,USD,TacoTown,dining,Nguyenside,US,online,0,0,5,dev_yYh,US,0.11,0,False
t_user_004_00088,user_004,2025-09-29T05:48:55.774562Z,2044.94,USD,UnknownElectronics,electronics,Baileyborough,US,POS,0,0,6,dev_yYh,US,0.24,0,False
t_user_004_00089,user_004,2025-08-27T20:38:55.774562Z,44.35,USD,InsuranceCo,others,West Barryview,US,online,0,0,2,dev_yYh,US,0.09,0,False
t_user_004_00090,user_004,2025-09-16T12:16:55.774562Z,5.91,USD,InsuranceCo,others,East Michaelton,US,POS,0,0,6,dev_yYh,US,0.02,0,False
t_user_004_00091,user_004,2025-09-25T09:04:55.774562Z,2240.52,USD,CornerCafe,groceries,North Nataliemouth,US,online,0,0,5,dev_yYh,US,0.09,0,False
t_user_004_00092,user_004,2025-08-13T07:24:55.774562Z,15.32,USD,CornerCafe,groceries,Carrillofurt,US,online,0,0,2,dev_yYh,US,0.04,0,False
t_user_004_00093,user_004,2025-08-17T17:32:55.774562Z,51.83,USD,PastaHouse,dining,Lake David,US,atm,0,0,3,dev_yYh,US,0.11,0,False
t_user_004_00094,user_004,2025-09-27T02:09:55.774562Z,14.78,USD,PastaHouse,dining,Watkinston,US,atm,0,0,6,dev_yYh,US,0.11,0,False
t_user_004_00095,user_004,2025-11-07T15:17:55.774562Z,10.64,USD,UnknownElectronics,electronics,Johnsontown,JP,POS,1,0,5,dev_yYh,JP,0.25,0,False
t_user_004_00096,user_004,2025-09-11T01:07:55.774562Z,18.32,USD,InsuranceCo,others,South Jamiehaven,US,POS,0,0,6,dev_yYh,US,0.07,0,False
t_user_004_00097,user_004,2025-08-24T21:19:55.774562Z,43.99,USD,UtilitiesCo,others,Millerbury,US,POS,0,0,3,dev_yYh,US,0.07,0,False
t_user_004_00098,user_004,2025-08-24T02:12:55.774562Z,6.58,USD,VeggieStop,groceries,New Samantha,JP,online,1,0,6,dev_yYh,JP,0.04,0,False
t_user_004_00099,user_004,2025-10-18T14:38:55.774562Z,25.87,USD,FreshMart,groceries,Sheltonland,US,POS,0,0,1,dev_yYh,US,0.04,0,False
t_user_004_00100,user_004,2025-09-21T02:09:55.774562Z,31.81,USD,InsuranceCo,others,Randallfurt,US,online,0,0,3,dev_yYh,US,0.03,0,False
t_user_004_00101,user_004,2025-09-05T10:00:55.774562Z,1.94,USD,InsuranceCo,others,Adamhaven,US,atm,0,0,3,dev_yYh,US,0.07,0,False
t_user_004_00102,user_004,2025-10-11T10:46:55.774562Z,4.51,USD,GadgetWorld,electronics,Lopezstad,US,POS,0,0,6,dev_yYh,US,0.28,0,False
t_user_004_00103,user_004,2025-10-21T05:40:55.774562Z,24.76,USD,PastaHouse,dining,Port Jose,US,online,0,0,4,dev_yYh,US,0.06,0,False
t_user_004_00104,user_004,2025-09-03T09:38:55.774562Z,4.47,USD,PastaHouse,dining,Lake Mitchell,US,atm,0,0,5,dev_yYh,US,0.08,0,False
t_user_004_00105,user_004,2025-09-06T18:03:55.774562Z,10.3,USD,FreshMart,groceries,Boyerport,US,online,0,0,2,dev_yYh,US,0.04,0,False
t_user_004_00106,user_004,2025-09-02T10:14:55.774562Z,3.74,USD,UtilitiesCo,others,South Noahstad,US,online,0,0,2,dev_yYh,US,0.05,0,False
t_user_004_00107,user_004,2025-10-22T06:46:55.774562Z,27.19,USD,InsuranceCo,others,Dawnfurt,US,online,0,0,1,dev_yYh,US,0.05,0,False
t_user_004_00108,user_004,2025-10-09T04:26:55.774562Z,7.59,USD,VeggieStop,groceries,Brooksland,US,atm,0,0,2,dev_yYh,US,0.07,0,False
t_user_004_00109,user_004,2025-09-05T00:18:55.774562Z,0.33,USD,HotelComfort,travel,Dawsonhaven,US,atm,0,0,1,dev_yYh,US,0.19,0,False
t_user_004_00110,user_004,2025-10-25T20:08:55.774562Z,10.07,USD,ATM Network,atm,Chanland,US,atm,0,0,3,dev_yYh,US,0.06,0,False
t_user_004_00111,user_004,2025-10-29T09:03:55.774562Z,79.67,USD,HotelComfort,travel,North Aliceland,US,POS,0,0,2,dev_yYh,US,0.15,0,False
t_user_004_00112,user_004,2025-08-16T11:53:55.774562Z,26.3,USD,InsuranceCo,others,Sarahchester,US,POS,0,0,6,dev_yYh,US,0.08,0,False
t_user_004_00113,user_004,2025-10-16T14:33:55.774562Z,2.56,USD,VeggieStop,groceries,North Shawnport,US,online,0,0,4,dev_yYh,US,0.04,0,False
t_user_004_00114,user_004,2025-11-04T07:02:55.774562Z,21.44,USD,InsuranceCo,others,East Kaitlin,US,online,0,0,1,dev_yYh,US,0.07,0,False
t_user_004_00115,user_004,2025-09-19T06:48:55.774562Z,57.88,USD,SubscriptionSvc,others,Gonzalezmouth,US,atm,0,0,1,dev_yYh,US,0.07,0,False
t_user_004_00116,user_004,2025-10-10T10:20:55.774562Z,33.93,USD,SubscriptionSvc,others,East Garychester,US,POS,0,0,5,dev_yYh,US,0.07,0,False
t_user_004_00117,user_004,2025-10-17T09:16:55.774562Z,4.71,USD,UtilitiesCo,others,Wyattstad,US,POS,0,0,1,dev_yYh,US,0.02,0,False
t_user_004_00118,user_004,2025-08-21T08:42:55.774562Z,70.76,USD,FreshMart,groceries,Davidtown,US,POS,0,0,5,dev_yYh,US,0.09,0,False
t_user_004_00119,user_004,2025-09-05T10:48:55.774562Z,0.18,USD,TacoTown,dining,Port Michael,US,atm,0,0,3,dev_yYh,US,0.08,0,False
t_user_004_00120,user_004,2025-09-26T19:31:55.774562Z,9.81,USD,CornerCafe,groceries,Robertsstad,US,online,0,0,2,dev_yYh,US,0.05,0,False
